Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1846000,1,2020-01-20,97219,0,443,1,AUD
1846001,1,2020-01-20,823079,32,1824,1,EUR
1846002,1,2020-01-20,1956270,55,2498,8,USD
1846011,1,2020-01-20,684862,0,603,8,EUR
1846012,1,2020-01-20,1872046,51,47,5,USD
1846013,1,2020-01-20,409577,21,457,6,EUR
1846014,1,2020-01-20,505476,0,1077,3,EUR
1846019,1,2020-01-20,1496288,59,1299,2,USD
1847010,1,2020-01-21,881368,31,1679,2,EUR
1847019,1,2020-01-21,291316,9,353,7,CAD
1847022,1,2020-01-21,1547527,0,1921,4,USD
1847023,1,2020-01-21,133458,4,1693,6,AUD
1847024,1,2020-01-21,1861686,0,1509,1,USD
1848000,1,2020-01-22,565690,19,1631,2,EUR
1848001,1,2020-01-22,1563724,49,54,9,USD
1848008,1,2020-01-22,1546540,62,434,2,USD
1848009,1,2020-01-22,1703807,66,1644,4,USD
1848011,1,2020-01-22,1567069,0,1487,2,USD
1848014,1,2020-01-22,1105074,37,219,5,GBP
1848018,1,2020-01-22,993077,39,429,3,GBP
1848024,1,2020-01-22,1502034,57,2490,2,USD
1848027,1,2020-01-22,361945,10,1994,8,CAD
1848028,1,2020-01-22,1718194,0,423,1,USD
1848036,1,2020-01-22,288497,9,1539,3,CAD
1849002,1,2020-01-23,1682472,61,1470,6,USD
1849004,1,2020-01-23,1512558,62,77,1,USD
1849008,1,2020-01-23,1313504,0,967,7,USD
1849012,1,2020-01-23,1341076,61,2070,1,USD
1849015,1,2020-01-23,848290,0,1565,5,EUR
1849019,1,2020-01-23,504278,27,2500,6,EUR
1849024,1,2020-01-23,171237,1,417,1,AUD
1849029,1,2020-01-23,1465462,65,1425,7,USD
1849030,1,2020-01-23,436081,22,1301,1,EUR
1849031,1,2020-01-23,1775251,62,1723,9,USD
1849033,1,2020-01-23,1797122,48,1314,1,USD
1849038,1,2020-01-23,1428812,50,1672,2,USD
1850000,1,2020-01-24,1268661,45,1668,5,USD
1850002,1,2020-01-24,452881,21,1669,1,EUR
1850015,1,2020-01-24,212167,10,1639,1,CAD
1850016,1,2020-01-24,483702,22,1718,1,EUR
1850018,1,2020-01-24,1755781,53,1643,2,USD
1850020,1,2020-01-24,413347,19,1400,4,EUR
1850021,1,2020-01-24,2084813,65,1467,3,USD
1850025,1,2020-01-24,1985903,50,455,2,USD
1850026,1,2020-01-24,1375230,62,923,1,USD
1851000,1,2020-01-25,927239,40,419,2,GBP
1851002,1,2020-01-25,551006,26,1797,1,EUR
1851008,1,2020-01-25,1624311,50,1430,1,USD
1851017,1,2020-01-25,1950883,65,458,4,USD
1851021,1,2020-01-25,1893869,49,458,1,USD
1851023,1,2020-01-25,1465827,51,6,1,USD
1851025,1,2020-01-25,1081217,39,56,3,GBP
1851027,1,2020-01-25,1754382,55,1667,6,USD
1851030,1,2020-01-25,1971893,45,1796,1,USD
1851032,1,2020-01-25,1654206,65,460,4,USD
1851034,1,2020-01-25,1527126,43,1375,1,USD
1851036,1,2020-01-25,1256860,61,1226,6,USD
1851040,1,2020-01-25,1042267,37,1947,6,GBP
1851043,1,2020-01-25,1342972,47,1617,2,USD
1853010,1,2020-01-27,452766,24,4,3,EUR
1853011,1,2020-01-27,2040627,45,67,1,USD
1853015,1,2020-01-27,968993,36,112,7,GBP
1853016,1,2020-01-27,1250754,44,91,1,USD
1853020,1,2020-01-27,1262414,45,437,3,USD
1854000,1,2020-01-28,992981,0,161,6,GBP
1854012,1,2020-01-28,1170694,0,1727,3,GBP
1854014,1,2020-01-28,276051,10,1582,3,CAD
1854015,1,2020-01-28,1678458,62,1765,4,USD
1854016,1,2020-01-28,1216890,62,1758,3,USD
1854018,1,2020-01-28,1311674,0,473,1,USD
1854020,1,2020-01-28,1552696,66,423,1,USD
1854023,1,2020-01-28,215852,10,1989,3,CAD
1854024,1,2020-01-28,168899,1,438,8,AUD
1854026,1,2020-01-28,940066,39,2497,2,GBP
1855002,1,2020-01-29,969490,36,1449,7,GBP
1855005,1,2020-01-29,1436891,0,96,2,USD
1855008,1,2020-01-29,693644,16,1641,1,EUR
1855014,1,2020-01-29,1266986,61,440,3,USD
1855016,1,2020-01-29,1975850,45,2514,7,USD
1855021,1,2020-01-29,672139,0,35,3,EUR
1855023,1,2020-01-29,1270627,45,1645,1,USD
1855024,1,2020-01-29,1807649,64,483,7,USD
1855025,1,2020-01-29,2045183,43,1459,2,USD
1855029,1,2020-01-29,1588825,0,603,3,USD
1855032,1,2020-01-29,810968,0,2497,1,EUR
1856001,1,2020-01-30,1723103,54,1574,3,USD
1856004,1,2020-01-30,253505,9,97,2,CAD
1856007,1,2020-01-30,498323,22,442,4,EUR
1856008,1,2020-01-30,1877176,59,1597,1,USD
1856014,1,2020-01-30,674468,14,1355,4,EUR
1856015,1,2020-01-30,1412767,44,97,2,USD
1856018,1,2020-01-30,1387194,62,187,1,USD
1856020,1,2020-01-30,1516060,64,454,1,USD
1856021,1,2020-01-30,1039919,40,1671,1,GBP
1856022,1,2020-01-30,2087433,0,1689,3,USD
1856025,1,2020-01-30,666173,18,1747,2,EUR
1856026,1,2020-01-30,1022058,37,1673,9,GBP
1856030,1,2020-01-30,1414525,62,861,1,USD
1856036,1,2020-01-30,80598,5,426,2,AUD
1857001,1,2020-01-31,1684287,57,61,1,USD
1857008,1,2020-01-31,1328273,0,2097,7,USD
1857012,1,2020-01-31,1587863,56,425,9,USD
1857013,1,2020-01-31,1364538,59,1902,3,USD
1857015,1,2020-01-31,540791,19,381,2,EUR
1857018,1,2020-01-31,203191,10,1479,4,CAD
1857019,1,2020-01-31,1438329,0,565,7,USD
1857023,1,2020-01-31,1270426,0,113,2,USD
1857024,1,2020-01-31,503789,0,1643,5,EUR
1858005,1,2020-02-01,2067999,55,417,1,USD
1858006,1,2020-02-01,396944,0,1969,6,CAD
1858009,1,2020-02-01,302645,10,82,4,CAD
1858012,1,2020-02-01,230521,0,1468,1,CAD
1858014,1,2020-02-01,202290,10,2073,1,CAD
1858015,1,2020-02-01,82644,6,1342,2,AUD
1858017,1,2020-02-01,1044742,42,1577,1,GBP
1858023,1,2020-02-01,539150,27,65,7,EUR
1858024,1,2020-02-01,1420081,65,1505,3,USD
1858026,1,2020-02-01,165336,1,56,3,AUD
1858029,1,2020-02-01,91918,0,180,3,AUD
1858030,1,2020-02-01,1484484,57,2104,2,USD
1858031,1,2020-02-01,1397593,43,1642,6,USD
1858038,1,2020-02-01,1857436,65,1637,1,USD
1858043,1,2020-02-01,556871,21,1427,7,EUR
1859001,1,2020-02-02,1238419,45,418,3,USD
1859002,1,2020-02-02,1686814,50,2115,2,USD
1860001,1,2020-02-03,799323,29,1091,4,EUR
1860008,1,2020-02-03,590960,22,795,3,EUR
1860014,1,2020-02-03,1598894,48,1631,2,USD
1860015,1,2020-02-03,1442358,66,1172,2,USD
1860018,1,2020-02-03,2013811,56,1439,1,USD
1860020,1,2020-02-03,318935,0,1563,3,CAD
1861002,1,2020-02-04,1628237,59,1811,10,USD
1861007,1,2020-02-04,721118,30,1633,2,EUR
1861011,1,2020-02-04,1675644,0,105,7,USD
1861015,1,2020-02-04,1939321,0,1704,6,USD
1861020,1,2020-02-04,224111,9,597,7,CAD
1862000,1,2020-02-05,1605500,65,2482,1,USD
1862002,1,2020-02-05,772975,30,457,2,EUR
1862004,1,2020-02-05,955344,39,1684,7,GBP
1862008,1,2020-02-05,209872,9,2508,3,CAD
1862010,1,2020-02-05,1708668,56,57,4,USD
1862011,1,2020-02-05,1051710,39,446,2,GBP
1862015,1,2020-02-05,876685,34,441,1,EUR
1862016,1,2020-02-05,1100294,39,1577,2,GBP
1862018,1,2020-02-05,1770021,48,451,3,USD
1862020,1,2020-02-05,806791,0,1454,2,EUR
1862021,1,2020-02-05,140911,4,439,1,AUD
1862023,1,2020-02-05,1697375,0,1603,8,USD
1862025,1,2020-02-05,1084205,39,1800,2,GBP
1862027,1,2020-02-05,1695804,0,1479,4,USD
1862028,1,2020-02-05,219959,10,438,1,CAD
1862029,1,2020-02-05,1811793,0,1624,2,USD
1862034,1,2020-02-05,1525193,61,590,1,USD
1863007,1,2020-02-06,1816681,61,1757,3,USD
1863008,1,2020-02-06,1170818,36,1159,2,GBP
1863012,1,2020-02-06,1613129,43,1526,4,USD
1863019,1,2020-02-06,1550192,57,599,5,USD
1863026,1,2020-02-06,864150,34,1625,4,EUR
1863028,1,2020-02-06,1723161,0,1642,2,USD
1863034,1,2020-02-06,935232,42,1676,5,GBP
1864000,1,2020-02-07,988477,37,1478,7,GBP
1864002,1,2020-02-07,822658,0,939,1,EUR
1864003,1,2020-02-07,189113,5,854,3,AUD
1864006,1,2020-02-07,1801975,44,446,2,USD
1864008,1,2020-02-07,1467292,47,95,1,USD
1864016,1,2020-02-07,1684287,57,1811,2,USD
1864017,1,2020-02-07,1538436,0,1580,1,USD
1865000,1,2020-02-08,245143,9,1780,5,CAD
1865002,1,2020-02-08,2034922,47,425,1,USD
1865003,1,2020-02-08,880192,31,1577,1,EUR
1865005,1,2020-02-08,769121,0,1411,5,EUR
1865008,1,2020-02-08,1828009,57,1169,3,USD
1865016,1,2020-02-08,1770393,48,1608,1,USD
1865017,1,2020-02-08,1996909,43,1078,3,USD
1865027,1,2020-02-08,1539041,54,2511,2,USD
1865029,1,2020-02-08,1390823,56,1414,3,USD
1865034,1,2020-02-08,1652808,53,1647,5,USD
1865038,1,2020-02-08,1591588,48,1013,2,USD
1865039,1,2020-02-08,958207,38,1628,1,GBP
1865040,1,2020-02-08,1894588,50,1640,1,USD
1865042,1,2020-02-08,409154,27,458,2,EUR
1865048,1,2020-02-08,770288,29,1604,3,EUR
1866000,1,2020-02-09,1541239,59,1622,3,USD
1867001,1,2020-02-10,1417693,0,107,2,USD
1867007,1,2020-02-10,2022199,45,1649,10,USD
1867010,1,2020-02-10,1523366,59,472,1,USD
1867011,1,2020-02-10,1815871,59,37,3,USD
1867016,1,2020-02-10,1329796,48,442,2,USD
1867019,1,2020-02-10,269713,10,49,1,CAD
1867020,1,2020-02-10,282556,0,2114,4,CAD
1867021,1,2020-02-10,1243894,50,1455,3,USD
1868008,1,2020-02-11,949448,0,419,1,GBP
1868011,1,2020-02-11,1293441,51,1694,3,USD
1868014,1,2020-02-11,1371177,57,1665,5,USD
1868017,1,2020-02-11,1026021,42,1402,2,GBP
1868019,1,2020-02-11,1401657,54,1819,1,USD
1868024,1,2020-02-11,1731467,59,1432,7,USD
1868029,1,2020-02-11,1010245,38,1431,6,GBP
1869000,1,2020-02-12,1579183,0,335,7,USD
1869001,1,2020-02-12,679886,0,153,4,EUR
1869002,1,2020-02-12,640942,13,1647,3,EUR
1869003,1,2020-02-12,1849584,65,1658,2,USD
1869004,1,2020-02-12,616775,12,1141,1,EUR
1869007,1,2020-02-12,1484343,45,158,3,USD
1869010,1,2020-02-12,2062204,0,511,1,USD
1869013,1,2020-02-12,1397271,64,458,1,USD
1869016,1,2020-02-12,1939452,0,432,3,USD
1869019,1,2020-02-12,624742,13,1676,7,EUR
1869022,1,2020-02-12,414116,22,432,2,EUR
1869026,1,2020-02-12,1706433,56,94,3,USD
1869027,1,2020-02-12,1919938,47,1530,1,USD
1869031,1,2020-02-12,1904679,44,611,4,USD
1869033,1,2020-02-12,1952663,56,58,3,USD
1869037,1,2020-02-12,262788,8,1572,1,CAD
1870000,1,2020-02-13,1606629,53,2148,3,USD
1870001,1,2020-02-13,1370573,50,1628,4,USD
1870008,1,2020-02-13,903464,42,1467,3,GBP
1870010,1,2020-02-13,1953232,50,1571,4,USD
1870014,1,2020-02-13,1540067,0,450,1,USD
1870016,1,2020-02-13,1167828,38,422,3,GBP
1870024,1,2020-02-13,1239489,53,1432,4,USD
1870028,1,2020-02-13,1202719,59,1359,6,USD
1870030,1,2020-02-13,1719794,53,1678,4,USD
1870037,1,2020-02-13,1432706,44,1455,1,USD
1870038,1,2020-02-13,2040568,59,77,3,USD
1870042,1,2020-02-13,2063343,0,1795,2,USD
1870045,1,2020-02-13,929665,40,781,2,GBP
1870048,1,2020-02-13,1131276,36,2516,7,GBP
1870053,1,2020-02-13,777391,0,714,1,EUR
1871000,1,2020-02-14,1912666,64,1509,4,USD
1871003,1,2020-02-14,1299971,47,1609,3,USD
1871005,1,2020-02-14,652732,13,114,6,EUR
1871007,1,2020-02-14,1280813,65,1667,1,USD
1871009,1,2020-02-14,929466,36,592,5,GBP
1871010,1,2020-02-14,1277723,0,73,1,USD
1871015,1,2020-02-14,1699480,55,1585,4,USD
1871018,1,2020-02-14,1677739,66,1751,2,USD
1871034,1,2020-02-14,2090627,48,1640,8,USD
1871035,1,2020-02-14,492898,0,1057,1,EUR
1871036,1,2020-02-14,1016078,38,1618,6,GBP
1871037,1,2020-02-14,1215693,62,455,1,USD
1871040,1,2020-02-14,1806437,59,2389,1,USD
1871041,1,2020-02-14,1415440,0,431,1,USD
1871042,1,2020-02-14,2089262,61,964,6,USD
1871043,1,2020-02-14,529903,0,139,5,EUR
1872002,1,2020-02-15,670977,12,102,1,EUR
1872015,1,2020-02-15,1342154,59,418,2,USD
1872016,1,2020-02-15,2070319,55,1598,5,USD
1872019,1,2020-02-15,1301565,0,1578,4,USD
1872020,1,2020-02-15,1559711,62,102,8,USD
1872026,1,2020-02-15,717000,30,490,1,EUR
1872034,1,2020-02-15,695043,14,1798,2,EUR
1872036,1,2020-02-15,1516123,65,1432,5,USD
1872037,1,2020-02-15,1328273,64,1822,3,USD
1872044,1,2020-02-15,1014258,38,73,1,GBP
1872056,1,2020-02-15,1988615,53,2107,2,USD
1872059,1,2020-02-15,1482467,57,1108,1,USD
1872061,1,2020-02-15,1567343,47,2093,8,USD
1872062,1,2020-02-15,1289490,59,1160,1,USD
1872065,1,2020-02-15,1117827,39,1605,3,GBP
1872067,1,2020-02-15,662571,12,1245,4,EUR
1872068,1,2020-02-15,1192665,0,44,1,GBP
1872069,1,2020-02-15,353313,8,1611,4,CAD
1872072,1,2020-02-15,667725,0,1394,9,EUR
1872074,1,2020-02-15,1240603,64,1470,1,USD
1872075,1,2020-02-15,1739983,61,1411,3,USD
1872076,1,2020-02-15,2051822,62,1531,2,USD
1872078,1,2020-02-15,11035,5,1033,1,AUD
1872079,1,2020-02-15,526078,0,1453,1,EUR
1872080,1,2020-02-15,1430890,64,1594,1,USD
1873005,1,2020-02-16,938399,36,1682,2,GBP
1874001,1,2020-02-17,1820327,56,436,2,USD
1874007,1,2020-02-17,1613178,55,453,7,USD
1874009,1,2020-02-17,1528045,66,64,4,USD
1874015,1,2020-02-17,533705,23,1481,1,EUR
1874023,1,2020-02-17,1166659,37,451,3,GBP
1874024,1,2020-02-17,1771171,56,88,6,USD
1874025,1,2020-02-17,1086276,0,56,2,GBP
1874026,1,2020-02-17,470428,22,179,1,EUR
1874027,1,2020-02-17,410853,22,2501,7,EUR
1874030,1,2020-02-17,1211824,62,67,4,USD
1874031,1,2020-02-17,347982,8,72,1,CAD
1874037,1,2020-02-17,1763016,54,105,2,USD
1875002,1,2020-02-18,1012250,38,412,5,GBP
1875003,1,2020-02-18,493378,24,1608,3,EUR
1875004,1,2020-02-18,1368261,55,422,5,USD
1875005,1,2020-02-18,1834034,48,340,3,USD
1875006,1,2020-02-18,1986036,44,55,3,USD
1875008,1,2020-02-18,989573,0,1637,1,GBP
1875009,1,2020-02-18,985427,37,1439,4,GBP
1875012,1,2020-02-18,1388023,64,112,1,USD
1875015,1,2020-02-18,1419863,64,51,1,USD
1875017,1,2020-02-18,1356935,62,1429,3,USD
1875020,1,2020-02-18,1253732,47,1661,1,USD
1875022,1,2020-02-18,1930860,44,2028,1,USD
1875027,1,2020-02-18,1418988,54,1443,3,USD
1875035,1,2020-02-18,716491,29,406,1,EUR
1875037,1,2020-02-18,1112803,37,72,1,GBP
1875038,1,2020-02-18,1228544,55,427,2,USD
1875042,1,2020-02-18,1778966,54,1250,1,USD
1875045,1,2020-02-18,1969254,0,2499,2,USD
1875047,1,2020-02-18,816932,34,779,1,EUR
1875049,1,2020-02-18,923583,36,451,5,GBP
1876002,1,2020-02-19,1556707,53,2500,4,USD
1876006,1,2020-02-19,2049384,0,439,4,USD
1876007,1,2020-02-19,1418448,57,542,1,USD
1876008,1,2020-02-19,1694135,50,147,1,USD
1876011,1,2020-02-19,1157094,37,1670,2,GBP
1876012,1,2020-02-19,1977775,61,136,4,USD
1876013,1,2020-02-19,1940393,43,394,6,USD
1876015,1,2020-02-19,1724799,61,448,4,USD
1876016,1,2020-02-19,309028,10,1621,1,CAD
1876017,1,2020-02-19,1893869,0,1460,2,USD
1876019,1,2020-02-19,1458301,0,617,2,USD
1876020,1,2020-02-19,267168,8,718,2,CAD
1876029,1,2020-02-19,1423675,64,170,3,USD
1876032,1,2020-02-19,1655053,56,1817,5,USD
1876035,1,2020-02-19,580600,0,1743,4,EUR
1876046,1,2020-02-19,1932745,64,1057,3,USD
1876049,1,2020-02-19,584719,21,169,1,EUR
1876050,1,2020-02-19,1656873,64,2325,1,USD
1876054,1,2020-02-19,1861166,57,1996,3,USD
1876061,1,2020-02-19,185061,5,1656,3,AUD
1876062,1,2020-02-19,376607,10,97,1,CAD
1876066,1,2020-02-19,1268744,0,116,6,USD
1877001,1,2020-02-20,888433,31,1667,2,EUR
1877002,1,2020-02-20,187653,0,401,1,AUD
1877003,1,2020-02-20,1180963,39,703,5,GBP
1877005,1,2020-02-20,1355355,57,2503,1,USD
1877006,1,2020-02-20,126320,5,1513,4,AUD
1877009,1,2020-02-20,1065004,37,1087,2,GBP
1877010,1,2020-02-20,1372502,66,1459,1,USD
1877021,1,2020-02-20,454932,27,102,3,EUR
1877023,1,2020-02-20,843597,33,331,5,EUR
1877028,1,2020-02-20,1491708,44,1524,2,USD
1877031,1,2020-02-20,814898,32,1451,3,EUR
1877033,1,2020-02-20,1886932,47,25,3,USD
1877034,1,2020-02-20,1267986,0,98,1,USD
1877035,1,2020-02-20,871066,33,1714,7,EUR
1877037,1,2020-02-20,1521107,59,1634,2,USD
1877040,1,2020-02-20,979530,0,61,10,GBP
1877044,1,2020-02-20,1301181,47,1548,1,USD
1877045,1,2020-02-20,207775,8,65,7,CAD
1877047,1,2020-02-20,1188010,0,20,1,GBP
1877050,1,2020-02-20,1624573,47,1699,2,USD
1877051,1,2020-02-20,1377195,66,2478,3,USD
1877052,1,2020-02-20,1482325,53,1323,3,USD
1877056,1,2020-02-20,1558588,65,1639,2,USD
1877065,1,2020-02-20,1084205,37,1007,1,GBP
1877070,1,2020-02-20,12649,5,1704,9,AUD
1877075,1,2020-02-20,1148022,42,1731,5,GBP
1877077,1,2020-02-20,2082954,0,1417,3,USD
1878002,1,2020-02-21,125649,5,1800,1,AUD
1878003,1,2020-02-21,320030,0,979,2,CAD
1878010,1,2020-02-21,1833460,48,1695,1,USD
1878014,1,2020-02-21,1939398,0,528,5,USD
1878016,1,2020-02-21,1681099,51,645,3,USD
1878017,1,2020-02-21,1380756,62,1506,5,USD
1878018,1,2020-02-21,1324581,49,1584,3,USD
1878026,1,2020-02-21,1460974,59,214,2,USD
1878038,1,2020-02-21,753804,30,489,2,EUR
1878040,1,2020-02-21,1195699,38,2090,1,GBP
1878044,1,2020-02-21,1778536,51,434,1,USD
1878045,1,2020-02-21,1900678,0,1588,8,USD
1878048,1,2020-02-21,593904,27,1359,1,EUR
1878049,1,2020-02-21,1538150,0,408,7,USD
1878055,1,2020-02-21,1789699,50,658,1,USD
1878056,1,2020-02-21,1330793,0,417,6,USD
1879002,1,2020-02-22,1933414,51,1591,5,USD
1879003,1,2020-02-22,348440,9,1469,7,CAD
1879005,1,2020-02-22,1742913,50,106,1,USD
1879006,1,2020-02-22,905530,38,1536,3,GBP
1879008,1,2020-02-22,1264513,65,1666,9,USD
1879021,1,2020-02-22,1098687,39,111,2,GBP
1879023,1,2020-02-22,1447016,0,450,1,USD
1879025,1,2020-02-22,1937990,51,84,2,USD
1879026,1,2020-02-22,622606,0,1661,3,EUR
1879033,1,2020-02-22,1617142,57,711,1,USD
1879035,1,2020-02-22,1584962,48,499,1,USD
1879039,1,2020-02-22,1733399,0,222,1,USD
1879042,1,2020-02-22,437389,19,77,4,EUR
1879047,1,2020-02-22,1386844,51,421,1,USD
1879050,1,2020-02-22,1577472,53,1458,5,USD
1879051,1,2020-02-22,1374314,47,1809,3,USD
1879052,1,2020-02-22,857122,31,587,1,EUR
1879054,1,2020-02-22,1870500,0,1402,3,USD
1879056,1,2020-02-22,1152446,38,1600,3,GBP
1879057,1,2020-02-22,1907334,66,162,3,USD
1879058,1,2020-02-22,1307023,0,428,2,USD
1879059,1,2020-02-22,1390639,0,2034,1,USD
1879063,1,2020-02-22,1317281,64,10,3,USD
1879068,1,2020-02-22,1250603,0,383,2,USD
1879069,1,2020-02-22,924192,36,1576,2,GBP
1879071,1,2020-02-22,674569,16,1654,7,EUR
1879074,1,2020-02-22,475710,23,1664,3,EUR
1879075,1,2020-02-22,1594267,55,1450,3,USD
1879077,1,2020-02-22,1139944,42,1118,7,GBP
1879080,1,2020-02-22,1444831,44,1570,1,USD
1879081,1,2020-02-22,1761592,47,421,1,USD
1879083,1,2020-02-22,1324842,65,106,2,USD
1879085,1,2020-02-22,1626,5,672,2,AUD
1879088,1,2020-02-22,725349,0,756,1,EUR
1879090,1,2020-02-22,241436,0,871,3,CAD
1879092,1,2020-02-22,458731,0,1141,7,EUR
1879093,1,2020-02-22,2038741,43,1721,1,USD
1879094,1,2020-02-22,776200,0,1736,1,EUR
1879095,1,2020-02-22,1109419,36,693,1,GBP
1880000,1,2020-02-23,877042,31,428,5,EUR
1880002,1,2020-02-23,479309,0,1820,2,EUR
1880004,1,2020-02-23,2038334,49,1794,2,USD
1880007,1,2020-02-23,282634,9,260,2,CAD
1880008,1,2020-02-23,1771171,0,2114,2,USD
1881000,1,2020-02-24,1389527,48,1663,5,USD
1881006,1,2020-02-24,951987,40,1550,1,GBP
1881009,1,2020-02-24,1459686,51,836,3,USD
1881015,1,2020-02-24,893784,32,1528,1,EUR
1881016,1,2020-02-24,1999333,49,1626,1,USD
1881017,1,2020-02-24,1075402,40,1465,8,GBP
1881020,1,2020-02-24,1830954,59,1664,1,USD
1881021,1,2020-02-24,1413042,51,2506,1,USD
1881022,1,2020-02-24,424340,19,444,6,EUR
1881025,1,2020-02-24,1666075,43,1632,4,USD
1881034,1,2020-02-24,833662,0,2090,2,EUR
1881040,1,2020-02-24,1292067,66,1648,3,USD
1882003,1,2020-02-25,1108440,0,1607,2,GBP
1882006,1,2020-02-25,312249,8,1818,5,CAD
1882008,1,2020-02-25,1812105,65,445,3,USD
1882009,1,2020-02-25,1544289,47,2101,2,USD
1882012,1,2020-02-25,1070054,42,1993,1,GBP
1882018,1,2020-02-25,1486024,0,848,1,USD
1882019,1,2020-02-25,1997765,66,1600,3,USD
1882020,1,2020-02-25,1572390,0,1466,7,USD
1882025,1,2020-02-25,1646517,66,1228,2,USD
1882027,1,2020-02-25,281553,10,86,3,CAD
1882032,1,2020-02-25,804008,32,67,1,EUR
1882033,1,2020-02-25,1991339,0,1611,4,USD
1882038,1,2020-02-25,500257,0,594,3,EUR
1882041,1,2020-02-25,1702622,0,421,6,USD
1882042,1,2020-02-25,294505,8,565,7,CAD
1882043,1,2020-02-25,1959184,57,1782,1,USD
1882044,1,2020-02-25,235133,10,452,3,CAD
1882045,1,2020-02-25,1742088,0,1576,5,USD
1883001,1,2020-02-26,1589958,49,1713,10,USD
1883003,1,2020-02-26,2015316,51,1437,2,USD
1883008,1,2020-02-26,1287822,0,54,1,USD
1883012,1,2020-02-26,1378712,56,2500,4,USD
1883013,1,2020-02-26,268815,10,1479,2,CAD
1883016,1,2020-02-26,229286,10,2510,2,CAD
1883017,1,2020-02-26,1054404,38,1790,2,GBP
1883018,1,2020-02-26,1365090,0,1694,2,USD
1883019,1,2020-02-26,1216454,0,457,3,USD
1883022,1,2020-02-26,686625,18,1369,1,EUR
1883023,1,2020-02-26,868439,33,442,3,EUR
1883029,1,2020-02-26,1286816,49,1467,5,USD
1883032,1,2020-02-26,1505785,62,2515,1,USD
1883038,1,2020-02-26,1586325,0,49,3,USD
1883039,1,2020-02-26,1998013,0,1702,1,USD
1883042,1,2020-02-26,1679789,0,411,1,USD
1883043,1,2020-02-26,942659,42,3,4,GBP
1883048,1,2020-02-26,1642882,44,1658,2,USD
1883051,1,2020-02-26,136055,4,143,1,AUD
1883054,1,2020-02-26,1392941,59,441,2,USD
1883056,1,2020-02-26,2011673,56,1658,1,USD
1884004,1,2020-02-27,1149288,39,1576,5,GBP
1884008,1,2020-02-27,729531,0,1192,2,EUR
1884011,1,2020-02-27,211057,9,702,4,CAD
1884013,1,2020-02-27,1054507,37,2504,2,GBP
1884014,1,2020-02-27,1638118,47,96,2,USD
1884015,1,2020-02-27,281638,10,362,1,CAD
1884016,1,2020-02-27,1749380,0,769,2,USD
1884017,1,2020-02-27,1398115,0,1246,2,USD
1884019,1,2020-02-27,1241140,51,1647,1,USD
1884023,1,2020-02-27,1835626,0,1487,10,USD
1884024,1,2020-02-27,1605350,64,420,1,USD
1884028,1,2020-02-27,1795690,65,108,4,USD
1884029,1,2020-02-27,1709345,64,1615,2,USD
1884033,1,2020-02-27,1025108,36,1718,2,GBP
1884034,1,2020-02-27,717147,30,1702,1,EUR
1884036,1,2020-02-27,1792707,57,1416,3,USD
1884037,1,2020-02-27,865163,33,2034,6,EUR
1884038,1,2020-02-27,1146124,38,682,2,GBP
1884039,1,2020-02-27,784640,0,133,2,EUR
1884043,1,2020-02-27,1431630,66,444,1,USD
1884044,1,2020-02-27,796191,0,1670,2,EUR
1884050,1,2020-02-27,476114,27,1655,10,EUR
1884055,1,2020-02-27,1958824,0,527,2,USD
1884056,1,2020-02-27,129698,0,1766,1,AUD
1884057,1,2020-02-27,1451764,62,270,4,USD
1885001,1,2020-02-28,819688,31,1769,3,EUR
1885006,1,2020-02-28,1802110,48,110,1,USD
1885010,1,2020-02-28,1422903,43,99,1,USD
1885011,1,2020-02-28,724504,30,450,4,EUR
1885014,1,2020-02-28,1223111,49,1592,3,USD
1885015,1,2020-02-28,335012,8,1811,5,CAD
1885017,1,2020-02-28,352933,10,432,5,CAD
1885020,1,2020-02-28,1740013,62,66,4,USD
1885024,1,2020-02-28,1765360,50,232,4,USD
1885026,1,2020-02-28,887497,31,611,1,EUR
1885028,1,2020-02-28,432063,0,1625,1,EUR
1885029,1,2020-02-28,440913,22,998,1,EUR
1886004,1,2020-02-29,967597,40,1629,4,GBP
1886010,1,2020-02-29,785441,29,1638,6,EUR
1886014,1,2020-02-29,356191,9,1327,2,CAD
1886018,1,2020-02-29,1984464,61,1750,4,USD
1886019,1,2020-02-29,1641811,0,1689,1,USD
1886022,1,2020-02-29,1866245,0,1289,1,USD
1886023,1,2020-02-29,1441657,66,2512,1,USD
1886025,1,2020-02-29,1742326,0,1514,7,USD
1886026,1,2020-02-29,1634380,64,445,1,USD
1886027,1,2020-02-29,1040205,0,78,1,GBP
1886029,1,2020-02-29,115447,1,1156,6,AUD
1886033,1,2020-02-29,1984697,0,2494,3,USD
1886036,1,2020-02-29,1984697,43,84,2,USD
1886037,1,2020-02-29,1400159,66,1502,2,USD
1886044,1,2020-02-29,2512,5,78,1,AUD
1886047,1,2020-02-29,1101670,0,390,3,GBP
1886048,1,2020-02-29,2086891,0,1145,7,USD
1886051,1,2020-02-29,1458350,0,180,2,USD
1887000,1,2020-03-01,768882,30,3,1,EUR
1887001,1,2020-03-01,1746364,55,1705,2,USD
1887003,1,2020-03-01,1359727,59,1659,8,USD
1888000,1,2020-03-02,1857519,43,1593,2,USD
1888004,1,2020-03-02,1464857,56,1391,1,USD
